-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.912137985229492	-61.10489273071289
-30.91213035583496	-61.10489273071289
-30.912126541137695	-61.10489273071289
-30.9121150970459	-61.10489273071289
-30.91079330444336	-61.10607147216797
-30.909870147705078	-61.10636901855469
-30.909278869628906	-61.106502532958984
-30.90895652770996	-61.1065788269043
-30.9088191986084	-61.10663604736328
-30.907297134399414	-61.10668182373047
-30.900087356567383	-61.10670852661133
-30.88719940185547	-61.10667419433594
-30.85009765625	-61.10649108886719
-30.825801849365234	-61.10635757446289
-30.79784393310547	-61.10619354248047
-30.766483306884766	-61.106014251708984
-30.695575714111328	-61.105613708496094
-30.654064178466797	-61.10539245605469
-30.56609344482422	-61.10494613647461
-30.52016830444336	-61.1047248840332
-30.474287033081055	-61.104515075683594
-30.426992416381836	-61.10430908203125
-30.37605094909668	-61.10409927368164
-30.323259353637695	-61.10390090942383
-30.26589012145996	-61.103694915771484
-30.20887565612793	-61.10350036621094
-30.15157699584961	-61.10332489013672
-30.091798782348633	-61.1031608581543
-30.029945373535156	-61.10300827026367
-29.96784782409668	-61.10287094116211
-29.901674270629883	-61.10274124145508
-29.83207893371582	-61.10261917114258
-29.76398277282715	-61.10253143310547
-29.696849822998047	-61.10245895385742
-29.62970542907715	-61.10240173339844
-29.560165405273438	-61.10236358642578
-29.486572265625	-61.10233688354492
-29.41303825378418	-61.102333068847656
-29.338186264038086	-61.10233688354492
-29.262088775634766	-61.10235595703125
-29.18478012084961	-61.10239791870117
-29.10457992553711	-61.10246276855469
-29.025691986083984	-61.1025390625
-28.946828842163086	-61.10262680053711
-28.865245819091797	-61.10273361206055
-28.779924392700195	-61.10285949707031
-28.69994354248047	-61.10299301147461
-28.54354476928711	-61.10329055786133
-28.460546493530273	-61.10346603393555
-28.375587463378906	-61.10366439819336
-28.28547477722168	-61.1038932800293
-28.198575973510742	-61.1041374206543
-28.113271713256836	-61.10438919067383
-27.94232940673828	-61.10493469238281
-27.8522891998291	-61.10524368286133
-27.762348175048828	-61.10557556152344
-27.669261932373047	-61.10593032836914
-27.4912109375	-61.10664749145508
-27.400251388549805	-61.1070442199707
-27.304908752441406	-61.10747528076172
-27.204505920410156	-61.107933044433594
-27.103349685668945	-61.10841751098633
-27.002708435058594	-61.10890579223633
-26.8909912109375	-61.10946273803711
-26.78795051574707	-61.109989166259766
-26.679855346679688	-61.11054992675781
-26.576175689697266	-61.1110954284668
-26.46635627746582	-61.11168670654297
-26.3537540435791	-61.112308502197266
-26.242652893066406	-61.1129264831543
-26.132728576660156	-61.113548278808594
-26.01876449584961	-61.11420440673828
-25.786949157714844	-61.11554718017578
-25.66678810119629	-61.11626434326172
-25.422658920288086	-61.11774444580078
-25.297399520874023	-61.11851119995117
-25.175878524780273	-61.1192626953125
-25.047128677368164	-61.12006378173828
-24.91725730895996	-61.120872497558594
-24.785396575927734	-61.1217041015625
-24.656105041503906	-61.12252426147461
-24.52657127380371	-61.12334442138672
-24.391353607177734	-61.124202728271484
-24.256088256835938	-61.12506103515625
-24.11665153503418	-61.12594985961914
-23.979703903198242	-61.12681579589844
-23.84202766418457	-61.12767791748047
-23.703731536865234	-61.12854766845703
-23.569435119628906	-61.12938690185547
-23.42668914794922	-61.13028335571289
-23.285961151123047	-61.13115692138672
-23.140626907348633	-61.13205337524414
-22.865400314331055	-61.13372802734375
-22.71985626220703	-61.13460922241211
-22.57613754272461	-61.13546371459961
-22.43213653564453	-61.13630676269531
-22.136756896972656	-61.13801193237305
-21.71410369873047	-61.1403694152832
-21.566890716552734	-61.14117431640625
-21.416078567504883	-61.1419792175293
-21.27069091796875	-61.14274215698242
-21.127206802368164	-61.14347839355469
-20.984901428222656	-61.14419174194336
-20.687211990356445	-61.14563751220703
-20.537363052368164	-61.14634323120117
-20.387836456298828	-61.14701461791992
-20.237436294555664	-61.147674560546875
-20.086565017700195	-61.1483154296875
-19.927608489990234	-61.14896774291992
-19.776269912719727	-61.149574279785156
-19.482938766479492	-61.150672912597656
-19.325801849365234	-61.15122604370117
-19.17576789855957	-61.15172576904297
-19.031450271606445	-61.15218734741211
-18.886125564575195	-61.15262985229492
-18.734176635742188	-61.15306854248047
-18.5816707611084	-61.153480529785156
-18.427295684814453	-61.153865814208984
-18.27223014831543	-61.15422821044922
-18.118112564086914	-61.15456008911133
-17.96413230895996	-61.15486145019531
-17.8100528717041	-61.15513610839844
-17.65359115600586	-61.15538787841797
-17.49712371826172	-61.15560531616211
-17.18820571899414	-61.15595245361328
-17.035062789916992	-61.15608215332031
-16.738101959228516	-61.15625
-16.58499526977539	-61.15629196166992
-16.430919647216797	-61.15630340576172
-16.265148162841797	-61.156288146972656
-16.110857009887695	-61.15623474121094
-15.797922134399414	-61.15604019165039
-15.638312339782715	-61.15589141845703
-15.32286548614502	-61.1555061340332
-15.167153358459473	-61.15526580810547
-15.014379501342773	-61.15500259399414
-14.85944938659668	-61.154701232910156
-14.70120906829834	-61.15436935424805
-14.543218612670898	-61.15399932861328
-14.380023956298828	-61.1535758972168
-14.220845222473145	-61.15314483642578
-14.057408332824707	-61.15265655517578
-13.897275924682617	-61.15214538574219
-13.57907485961914	-61.15105438232422
-13.416956901550293	-61.15045166015625
-13.26071548461914	-61.14983367919922
-13.097734451293945	-61.14915466308594
-12.93982982635498	-61.14847183227539
-12.785378456115723	-61.14776611328125
-12.625236511230469	-61.14700698852539
-12.464606285095215	-61.146209716796875
-12.301090240478516	-61.1453742980957
-12.13565444946289	-61.14448547363281
-11.96126651763916	-61.14351272583008
-11.798624038696289	-61.142578125
-11.628631591796875	-61.14156723022461
-11.299423217773438	-61.13950729370117
-11.134496688842773	-61.13842010498047
-10.824810981750488	-61.136268615722656
-10.66021728515625	-61.13509750366211
-10.494672775268555	-61.13389205932617
-10.326192855834961	-61.13262939453125
-10.160868644714355	-61.1313591003418
-9.831904411315918	-61.12874221801758
-9.666775703430176	-61.12738037109375
-9.497476577758789	-61.12595748901367
-9.331032752990723	-61.12451934814453
-9.171523094177246	-61.12311553955078
-9.01009750366211	-61.12166213989258
-8.849953651428223	-61.12019729614258
-8.683547973632812	-61.1186408996582
-8.514223098754883	-61.11702346801758
-8.34289836883545	-61.115360260009766
-8.173815727233887	-61.11368942260742
-7.838639259338379	-61.110286712646484
-7.6768951416015625	-61.10860824584961
-7.494662284851074	-61.1066780090332
-7.323472023010254	-61.10484313964844
-7.1604485511779785	-61.10306930541992
-6.996432781219482	-61.10125732421875
-6.8327813148498535	-61.09942626953125
-6.663246154785156	-61.097503662109375
-6.491322040557861	-61.09553146362305
-6.3184051513671875	-61.0935173034668
-6.146636962890625	-61.09149169921875
-5.968329429626465	-61.0893669128418
-5.79571533203125	-61.08728790283203
-5.62352180480957	-61.0851936340332
-5.44692850112915	-61.0830192565918
-5.270686626434326	-61.08082962036133
-5.095154285430908	-61.0786247253418
-4.925807476043701	-61.07647705078125
-4.757211685180664	-61.07431411743164
-4.588287830352783	-61.07213592529297
-4.403041839599609	-61.06972122192383
-4.229307651519775	-61.067440032958984
-4.052234649658203	-61.065101623535156
-3.8739733695983887	-61.0627326965332
-3.6969075202941895	-61.060359954833984
-3.5179378986358643	-61.05794906616211
-3.339594602584839	-61.05552673339844
-3.1610565185546875	-61.0530891418457
-2.991924285888672	-61.0507698059082
-2.811093330383301	-61.04827117919922
-2.627598524093628	-61.04572677612305
-2.4475340843200684	-61.043216705322266
-2.2638001441955566	-61.0406494140625
-2.087264060974121	-61.03817367553711
-1.914441466331482	-61.03573989868164
-1.5674172639846802	-61.03083419799805
-1.3872359991073608	-61.02827835083008
-1.2105317115783691	-61.02577590942383
-0.8568317890167236	-61.0207405090332
-0.6777589321136475	-61.0181884765625
-0.5032051801681519	-61.01570129394531
-0.32378897070884705	-61.01314926147461
-0.1433280110359192	-61.01057434082031
0.050197944045066833	-61.00782012939453
0.22400951385498047	-61.00535202026367
0.5697380900382996	-61.000526428222656
0.7505388259887695	-60.99791717529297
0.9298396110534668	-60.9953727722168
1.2870640754699707	-60.9903678894043
1.4718047380447388	-60.98780059814453
1.6593878269195557	-60.98520278930664
1.8474690914154053	-60.98261642456055
2.0270934104919434	-60.98015594482422
2.4021894931793213	-60.97505569458008
2.587585687637329	-60.972557067871094
2.7700023651123047	-60.970115661621094
