0	-30.80990982055664	-61.10491943359375	0.15330767180983337
1	-30.807809829711914	-61.10492706298828	0.23122150291204674
2	-30.80548667907715	-61.10494613647461	0.27888754054585374
3	-30.802452087402344	-61.10496139526367	0.3276545104751186
4	-30.798583984375	-61.10499954223633	0.39067484823804915
5	-30.79461097717285	-61.10505676269531	0.41718918107275715
6	-30.78973960876465	-61.10508728027344	0.48687458393997085
7	-30.78973960876465	-61.10508728027344	0.48687458393997085
8	-30.7791690826416	-61.10514450073242	0.542111727199511
9	-30.773332595825195	-61.10517883300781	0.6057315975375374
10	-30.76766586303711	-61.10532760620117	0.6176561768172247
11	-30.76766586303711	-61.10532760620117	0.6176496873992504
12	-30.76152801513672	-61.10528564453125	0.6492686711574105
13	-30.747665405273438	-61.1053466796875	0.7195062129006601
14	-30.740026473999023	-61.10538101196289	0.7806388887021748
15	-30.73261070251465	-61.105350494384766	0.784936335374142
16	-30.73261070251465	-61.10540771484375	0.8479661102118161
17	-30.724740982055664	-61.10540771484375	0.8479661102118161
18	-30.69089126586914	-61.10564422607422	0.9370452025278588
19	-30.69089126586914	-61.10564422607422	0.9370452025278588
20	-30.6787052154541	-61.1057014465332	1.0052770627253274
21	-30.660057067871094	-61.10586929321289	1.0565270528371016
22	-30.660057067871094	-61.10586929321289	1.0565270528371016
23	-30.648101806640625	-61.105979919433594	1.1088540796522053
24	-30.63320541381836	-61.10612487792969	1.1483938427340088
25	-30.57500457763672	-61.106689453125	1.3253610435277892
26	-30.560348510742188	-61.1068229675293	1.3682352680819045
27	-30.54522705078125	-61.10696029663086	1.410236699626902
28	-30.532630920410156	-61.107078552246094	1.3803874973751404
29	-30.532630920410156	-61.107078552246094	1.3803874973751404
30	-30.501232147216797	-61.10737228393555	1.5103055576787954
31	-30.48546028137207	-61.107513427734375	1.5474478173151578
32	-30.469223022460938	-61.107666015625	1.5857590982676273
33	-30.423254013061523	-61.10810470581055	1.615772545494326
34	-30.402645111083984	-61.10830307006836	1.6872620932485223
35	-30.38627815246582	-61.10846710205078	1.7482440172393403
36	-30.368637084960938	-61.108642578125	1.7736075616862477
37	-30.368637084960938	-61.108642578125	1.7736075616862477
38	-30.343725204467773	-61.10889434814453	1.821371498318416
39	-30.30451774597168	-61.109256744384766	1.843706487799853
40	-30.30451774597168	-61.109256744384766	1.843706487799853
41	-30.28009605407715	-61.1094970703125	1.9107547470238289
42	-30.23073387145996	-61.11001968383789	1.9960674910833638
43	-30.169635772705078	-61.110652923583984	2.0875448832962635
44	-30.169635772705078	-61.110652923583984	2.0875448832962635
45	-30.11903953552246	-61.1112060546875	2.1673990616074827
46	-30.11903953552246	-61.1112060546875	2.1673990616074827
47	-30.091468811035156	-61.11151885986328	2.208155301552393
48	-30.010204315185547	-61.1124382019043	2.311398003968642
49	-29.99297332763672	-61.112640380859375	2.3377154437935874
50	-29.99297332763672	-61.112640380859375	2.3377154437935874
51	-29.93876838684082	-61.1132698059082	2.4128565056158062
52	-29.91691017150879	-61.113529205322266	2.4358182157356123
53	-29.91691017150879	-61.113529205322266	2.4358182157356123
54	-29.87723159790039	-61.11399841308594	2.4775637887028354
55	-29.797914505004883	-61.11494445800781	2.5664260465579036
56	-29.797914505004883	-61.11494445800781	2.5664260465579036
57	-29.768644332885742	-61.11530303955078	2.611578358826334
58	-29.74285316467285	-61.11561965942383	2.645418819253212
59	-29.71375846862793	-61.11597442626953	2.678262114700985
60	-29.638519287109375	-61.11691665649414	2.764638768362532
61	-29.58133316040039	-61.117645263671875	2.826468363361853
62	-29.555131912231445	-61.117977142333984	2.8562233154845935
63	-29.477436065673828	-61.11898422241211	2.9230763523039034
64	-29.449729919433594	-61.11935043334961	2.9534673385466945
65	-29.449729919433594	-61.11935043334961	2.9534673385466945
66	-29.421850204467773	-61.11971664428711	2.969277414753377
67	-29.38374137878418	-61.12022399902344	3.0168436391313094
